onset	duration	sample	type	value
0	n/a	1	STATUS	61694
0	n/a	1	Epoch	n/a
0	n/a	1	CM_in_range	n/a
1.5	n/a	769	STATUS	61450
3	n/a	1537	STATUS	61463
3.3671875	n/a	1725	STATUS	61471
3.642578125	n/a	1866	STATUS	61472
4.375	n/a	2241	STATUS	61480
5.384765625	n/a	2758	STATUS	61490
5.759765625	n/a	2950	STATUS	61501
6.017578125	n/a	3082	STATUS	61510
6.267578125	n/a	3210	STATUS	61450
7.767578125	n/a	3978	STATUS	61468
8.134765625	n/a	4166	STATUS	61471
8.8671875	n/a	4541	STATUS	61472
9.142578125	n/a	4682	STATUS	61480
10.150390625	n/a	5198	STATUS	61490
10.400390625	n/a	5326	STATUS	61501
10.576171875	n/a	5416	STATUS	61511
10.826171875	n/a	5544	STATUS	61450
12.326171875	n/a	6312	STATUS	61463
12.693359375	n/a	6500	STATUS	61471
12.96875	n/a	6641	STATUS	61472
13.701171875	n/a	7016	STATUS	61480
14.7109375	n/a	7533	STATUS	61490
14.935546875	n/a	7648	STATUS	61501
15.193359375	n/a	7780	STATUS	61511
15.443359375	n/a	7908	STATUS	61450
16.943359375	n/a	8676	STATUS	61468
17.310546875	n/a	8864	STATUS	61471
18.04296875	n/a	9239	STATUS	61472
18.318359375	n/a	9380	STATUS	61480
19.326171875	n/a	9896	STATUS	61490
19.552734375	n/a	10012	STATUS	61500
19.8515625	n/a	10165	STATUS	61511
20.1015625	n/a	10293	STATUS	61450
21.6015625	n/a	11061	STATUS	61463
21.96875	n/a	11249	STATUS	61471
22.244140625	n/a	11390	STATUS	61472
22.9765625	n/a	11765	STATUS	61480
23.986328125	n/a	12282	STATUS	61490
24.236328125	n/a	12410	STATUS	61501
24.486328125	n/a	12538	STATUS	61510
24.736328125	n/a	12666	STATUS	61450
26.236328125	n/a	13434	STATUS	61463
26.603515625	n/a	13622	STATUS	61471
26.876953125	n/a	13762	STATUS	61472
27.611328125	n/a	14138	STATUS	61480
28.619140625	n/a	14654	STATUS	61490
28.869140625	n/a	14782	STATUS	61500
29.14453125	n/a	14923	STATUS	61510
29.39453125	n/a	15051	STATUS	61450
30.89453125	n/a	15819	STATUS	61463
31.26171875	n/a	16007	STATUS	61471
31.537109375	n/a	16148	STATUS	61472
32.26953125	n/a	16523	STATUS	61480
33.27734375	n/a	17039	STATUS	61490
33.4453125	n/a	17125	STATUS	61501
33.6953125	n/a	17253	STATUS	61510
33.9453125	n/a	17381	STATUS	61450
35.4453125	n/a	18149	STATUS	61463
35.8125	n/a	18337	STATUS	61471
36.0859375	n/a	18477	STATUS	61472
36.8203125	n/a	18853	STATUS	61480
37.828125	n/a	19369	STATUS	61490
38.203125	n/a	19561	STATUS	61501
38.49609375	n/a	19711	STATUS	61510
