onset	duration	sample	type	value
0	n/a	1	STATUS	61440
0	n/a	1	Epoch	n/a
0	n/a	1	CM_in_range	n/a
0.43359375	n/a	223	STATUS	61694
1.93359375	n/a	991	STATUS	61450
3.43359375	n/a	1759	STATUS	61468
3.80078125	n/a	1947	STATUS	61471
4.533203125	n/a	2322	STATUS	61472
4.80859375	n/a	2463	STATUS	61480
5.81640625	n/a	2979	STATUS	61490
6.05078125	n/a	3099	STATUS	61501
6.875	n/a	3521	STATUS	61511
7.125	n/a	3649	STATUS	61450
8.625	n/a	4417	STATUS	61463
8.9921875	n/a	4605	STATUS	61471
9.267578125	n/a	4746	STATUS	61472
10.001953125	n/a	5122	STATUS	61480
11.009765625	n/a	5638	STATUS	61490
11.4921875	n/a	5885	STATUS	61501
13.583984375	n/a	6956	STATUS	61510
13.833984375	n/a	7084	STATUS	61450
15.333984375	n/a	7852	STATUS	61468
15.701171875	n/a	8040	STATUS	61471
16.435546875	n/a	8416	STATUS	61472
16.708984375	n/a	8556	STATUS	61480
17.71875	n/a	9073	STATUS	61490
18.126953125	n/a	9282	STATUS	61501
19.05078125	n/a	9755	STATUS	61511
19.30078125	n/a	9883	STATUS	61450
20.802734375	n/a	10652	STATUS	61463
21.16796875	n/a	10839	STATUS	61471
21.443359375	n/a	10980	STATUS	61472
22.177734375	n/a	11356	STATUS	61480
23.185546875	n/a	11872	STATUS	61490
24.39453125	n/a	12491	STATUS	61500
25.53515625	n/a	13075	STATUS	61510
25.78515625	n/a	13203	STATUS	61450
27.28515625	n/a	13971	STATUS	61463
27.65234375	n/a	14159	STATUS	61471
27.927734375	n/a	14300	STATUS	61472
28.66015625	n/a	14675	STATUS	61480
29.669921875	n/a	15192	STATUS	61490
30.853515625	n/a	15798	STATUS	61500
31.978515625	n/a	16374	STATUS	61511
32.228515625	n/a	16502	STATUS	61450
33.728515625	n/a	17270	STATUS	61463
34.09375	n/a	17457	STATUS	61471
34.369140625	n/a	17598	STATUS	61472
35.103515625	n/a	17974	STATUS	61480
36.111328125	n/a	18490	STATUS	61490
36.736328125	n/a	18810	STATUS	61501
37.927734375	n/a	19420	STATUS	61511
38.177734375	n/a	19548	STATUS	61450
39.677734375	n/a	20316	STATUS	61463
40.044921875	n/a	20504	STATUS	61471
40.3203125	n/a	20645	STATUS	61472
41.052734375	n/a	21020	STATUS	61480
42.0625	n/a	21537	STATUS	61490
42.12890625	n/a	21571	STATUS	61501
44.353515625	n/a	22710	STATUS	61510
44.603515625	n/a	22838	STATUS	61450
46.103515625	n/a	23606	STATUS	61463
46.470703125	n/a	23794	STATUS	61471
46.74609375	n/a	23935	STATUS	61472
47.478515625	n/a	24310	STATUS	61480
48.486328125	n/a	24826	STATUS	61490
49.6875	n/a	25441	STATUS	61500
50.794921875	n/a	26008	STATUS	61510
51.044921875	n/a	26136	STATUS	61450
52.546875	n/a	26905	STATUS	61463
52.912109375	n/a	27092	STATUS	61471
53.1875	n/a	27233	STATUS	61472
53.921875	n/a	27609	STATUS	61480
54.9296875	n/a	28125	STATUS	61490
56.404296875	n/a	28880	STATUS	61500
58.572265625	n/a	29990	STATUS	61510
58.822265625	n/a	30118	STATUS	61450
60.322265625	n/a	30886	STATUS	61468
60.6875	n/a	31073	STATUS	61471
61.421875	n/a	31449	STATUS	61472
61.697265625	n/a	31590	STATUS	61480
62.705078125	n/a	32106	STATUS	61490
63.771484375	n/a	32652	STATUS	61501
64.564453125	n/a	33058	STATUS	61511
64.814453125	n/a	33186	STATUS	61450
66.314453125	n/a	33954	STATUS	61468
66.6796875	n/a	34141	STATUS	61471
67.4140625	n/a	34517	STATUS	61472
67.689453125	n/a	34658	STATUS	61480
68.697265625	n/a	35174	STATUS	61490
69.138671875	n/a	35400	STATUS	61501
70.380859375	n/a	36036	STATUS	61511
70.630859375	n/a	36164	STATUS	61450
72.130859375	n/a	36932	STATUS	61468
72.498046875	n/a	37120	STATUS	61471
73.23046875	n/a	37495	STATUS	61472
73.505859375	n/a	37636	STATUS	61480
74.513671875	n/a	38152	STATUS	61490
74.78125	n/a	38289	STATUS	61501
75.763671875	n/a	38792	STATUS	61510
76.013671875	n/a	38920	STATUS	61450
77.513671875	n/a	39688	STATUS	61463
77.880859375	n/a	39876	STATUS	61471
78.15625	n/a	40017	STATUS	61472
78.888671875	n/a	40392	STATUS	61480
79.8984375	n/a	40909	STATUS	61490
80.35546875	n/a	41143	STATUS	61500
81.298828125	n/a	41626	STATUS	61510
81.548828125	n/a	41754	STATUS	61450
83.048828125	n/a	42522	STATUS	61463
83.4140625	n/a	42709	STATUS	61471
83.689453125	n/a	42850	STATUS	61472
84.423828125	n/a	43226	STATUS	61480
85.431640625	n/a	43742	STATUS	61490
85.498046875	n/a	43776	STATUS	61500
86.556640625	n/a	44318	STATUS	61510
86.806640625	n/a	44446	STATUS	61450
88.306640625	n/a	45214	STATUS	61468
88.673828125	n/a	45402	STATUS	61471
89.40625	n/a	45777	STATUS	61472
89.681640625	n/a	45918	STATUS	61480
90.69140625	n/a	46435	STATUS	61490
91.248046875	n/a	46720	STATUS	61501
92.57421875	n/a	47399	STATUS	61510
92.82421875	n/a	47527	STATUS	61450
94.32421875	n/a	48295	STATUS	61463
94.69140625	n/a	48483	STATUS	61471
94.966796875	n/a	48624	STATUS	61472
95.69921875	n/a	48999	STATUS	61480
96.70703125	n/a	49515	STATUS	61490
97.5	n/a	49921	STATUS	61501
99.75	n/a	51073	STATUS	61511
100	n/a	51201	STATUS	61450
101.5	n/a	51969	STATUS	61463
101.8671875	n/a	52157	STATUS	61471
102.140625	n/a	52297	STATUS	61472
102.875	n/a	52673	STATUS	61480
103.8828125	n/a	53189	STATUS	61490
103.966796875	n/a	53232	STATUS	61500
105.216796875	n/a	53872	STATUS	61511
105.466796875	n/a	54000	STATUS	61450
106.966796875	n/a	54768	STATUS	61463
107.333984375	n/a	54956	STATUS	61471
107.609375	n/a	55097	STATUS	61472
108.341796875	n/a	55472	STATUS	61480
109.349609375	n/a	55988	STATUS	61490
109.541015625	n/a	56086	STATUS	61500
110.43359375	n/a	56543	STATUS	61510
110.68359375	n/a	56671	STATUS	61450
112.18359375	n/a	57439	STATUS	61463
112.55078125	n/a	57627	STATUS	61471
112.826171875	n/a	57768	STATUS	61472
113.55859375	n/a	58143	STATUS	61480
114.56640625	n/a	58659	STATUS	61490
115.43359375	n/a	59103	STATUS	61500
117.318359375	n/a	60068	STATUS	61511
117.568359375	n/a	60196	STATUS	61450
119.068359375	n/a	60964	STATUS	61463
119.43359375	n/a	61151	STATUS	61471
119.708984375	n/a	61292	STATUS	61472
120.443359375	n/a	61668	STATUS	61480
121.451171875	n/a	62184	STATUS	61490
121.91796875	n/a	62423	STATUS	61501
123.52734375	n/a	63247	STATUS	61510
123.77734375	n/a	63375	STATUS	61450
125.27734375	n/a	64143	STATUS	61463
125.642578125	n/a	64330	STATUS	61471
125.91796875	n/a	64471	STATUS	61472
126.65234375	n/a	64847	STATUS	61480
127.66015625	n/a	65363	STATUS	61490
128.2265625	n/a	65653	STATUS	61500
129.634765625	n/a	66374	STATUS	61511
129.884765625	n/a	66502	STATUS	61450
131.384765625	n/a	67270	STATUS	61463
131.751953125	n/a	67458	STATUS	61471
132.02734375	n/a	67599	STATUS	61472
132.759765625	n/a	67974	STATUS	61480
133.76953125	n/a	68491	STATUS	61490
134.126953125	n/a	68674	STATUS	61501
135.89453125	n/a	69579	STATUS	61511
136.14453125	n/a	69707	STATUS	61450
137.64453125	n/a	70475	STATUS	61463
138.01171875	n/a	70663	STATUS	61471
138.28515625	n/a	70803	STATUS	61472
139.01953125	n/a	71179	STATUS	61480
140.02734375	n/a	71695	STATUS	61490
140.5703125	n/a	71973	STATUS	61500
141.0703125	n/a	72229	STATUS	61510
141.3203125	n/a	72357	STATUS	61450
142.8203125	n/a	73125	STATUS	61468
143.185546875	n/a	73312	STATUS	61471
143.919921875	n/a	73688	STATUS	61472
144.1953125	n/a	73829	STATUS	61480
145.203125	n/a	74345	STATUS	61490
147.1953125	n/a	75365	STATUS	61501
147.919921875	n/a	75736	STATUS	61510
148.169921875	n/a	75864	STATUS	61450
149.669921875	n/a	76632	STATUS	61463
150.037109375	n/a	76820	STATUS	61471
150.3125	n/a	76961	STATUS	61472
151.044921875	n/a	77336	STATUS	61480
152.052734375	n/a	77852	STATUS	61490
152.49609375	n/a	78079	STATUS	61501
153.703125	n/a	78697	STATUS	61511
153.953125	n/a	78825	STATUS	61450
155.453125	n/a	79593	STATUS	61468
155.8203125	n/a	79781	STATUS	61471
156.5546875	n/a	80157	STATUS	61472
156.828125	n/a	80297	STATUS	61480
157.837890625	n/a	80814	STATUS	61490
158.61328125	n/a	81211	STATUS	61501
159.6796875	n/a	81757	STATUS	61511
159.9296875	n/a	81885	STATUS	61450
161.4296875	n/a	82653	STATUS	61468
161.796875	n/a	82841	STATUS	61471
162.529296875	n/a	83216	STATUS	61472
162.8046875	n/a	83357	STATUS	61480
163.8125	n/a	83873	STATUS	61490
165.421875	n/a	84697	STATUS	61501
166.212890625	n/a	85102	STATUS	61511
166.462890625	n/a	85230	STATUS	61450
167.962890625	n/a	85998	STATUS	61463
168.330078125	n/a	86186	STATUS	61471
168.60546875	n/a	86327	STATUS	61472
169.337890625	n/a	86702	STATUS	61480
170.345703125	n/a	87218	STATUS	61490
172.330078125	n/a	88234	STATUS	61500
173.171875	n/a	88665	STATUS	61511
173.421875	n/a	88793	STATUS	61450
174.921875	n/a	89561	STATUS	61468
175.2890625	n/a	89749	STATUS	61471
176.021484375	n/a	90124	STATUS	61472
176.296875	n/a	90265	STATUS	61480
177.3046875	n/a	90781	STATUS	61490
178.513671875	n/a	91400	STATUS	61500
179.22265625	n/a	91763	STATUS	61511
179.47265625	n/a	91891	STATUS	61450
180.97265625	n/a	92659	STATUS	61463
181.33984375	n/a	92847	STATUS	61471
181.61328125	n/a	92987	STATUS	61472
182.34765625	n/a	93363	STATUS	61480
