onset	duration	sample	type	value
0	n/a	1	STATUS	61440
0	n/a	1	Epoch	n/a
0	n/a	1	CM_in_range	n/a
0.689453125	n/a	354	STATUS	61694
2.189453125	n/a	1122	STATUS	61450
3.689453125	n/a	1890	STATUS	61468
4.056640625	n/a	2078	STATUS	61471
4.7890625	n/a	2453	STATUS	61472
5.064453125	n/a	2594	STATUS	61480
6.072265625	n/a	3110	STATUS	61490
7.265625	n/a	3721	STATUS	61501
8.298828125	n/a	4250	STATUS	61511
8.548828125	n/a	4378	STATUS	61450
10.048828125	n/a	5146	STATUS	61463
10.416015625	n/a	5334	STATUS	61471
10.689453125	n/a	5474	STATUS	61472
11.423828125	n/a	5850	STATUS	61480
12.431640625	n/a	6366	STATUS	61490
13.69921875	n/a	7015	STATUS	61501
14.58203125	n/a	7467	STATUS	61511
14.83203125	n/a	7595	STATUS	61450
16.33203125	n/a	8363	STATUS	61463
16.69921875	n/a	8551	STATUS	61471
16.974609375	n/a	8692	STATUS	61472
17.70703125	n/a	9067	STATUS	61480
18.716796875	n/a	9584	STATUS	61490
19.83203125	n/a	10155	STATUS	61501
20.7734375	n/a	10637	STATUS	61511
21.0234375	n/a	10765	STATUS	61450
22.525390625	n/a	11534	STATUS	61463
22.890625	n/a	11721	STATUS	61471
23.166015625	n/a	11862	STATUS	61472
23.900390625	n/a	12238	STATUS	61480
24.908203125	n/a	12754	STATUS	61490
25.9921875	n/a	13309	STATUS	61501
26.8828125	n/a	13765	STATUS	61510
27.1328125	n/a	13893	STATUS	61450
28.6328125	n/a	14661	STATUS	61463
29	n/a	14849	STATUS	61471
29.275390625	n/a	14990	STATUS	61472
30.0078125	n/a	15365	STATUS	61480
31.017578125	n/a	15882	STATUS	61490
32.017578125	n/a	16394	STATUS	61501
32.8671875	n/a	16829	STATUS	61511
33.1171875	n/a	16957	STATUS	61450
34.6171875	n/a	17725	STATUS	61463
34.984375	n/a	17913	STATUS	61471
35.2578125	n/a	18053	STATUS	61472
35.9921875	n/a	18429	STATUS	61480
37	n/a	18945	STATUS	61490
38.267578125	n/a	19594	STATUS	61501
39.591796875	n/a	20272	STATUS	61510
39.841796875	n/a	20400	STATUS	61450
41.341796875	n/a	21168	STATUS	61463
41.708984375	n/a	21356	STATUS	61471
41.984375	n/a	21497	STATUS	61472
42.716796875	n/a	21872	STATUS	61480
43.7265625	n/a	22389	STATUS	61490
44.7421875	n/a	22909	STATUS	61501
46.03515625	n/a	23571	STATUS	61511
46.28515625	n/a	23699	STATUS	61450
47.78515625	n/a	24467	STATUS	61468
48.15234375	n/a	24655	STATUS	61471
48.884765625	n/a	25030	STATUS	61472
49.16015625	n/a	25171	STATUS	61480
50.16796875	n/a	25687	STATUS	61490
50.509765625	n/a	25862	STATUS	61501
51.859375	n/a	26553	STATUS	61511
52.109375	n/a	26681	STATUS	61450
53.609375	n/a	27449	STATUS	61463
53.9765625	n/a	27637	STATUS	61471
54.251953125	n/a	27778	STATUS	61472
54.984375	n/a	28153	STATUS	61480
55.994140625	n/a	28670	STATUS	61490
57.509765625	n/a	29446	STATUS	61501
58.54296875	n/a	29975	STATUS	61510
58.79296875	n/a	30103	STATUS	61450
60.294921875	n/a	30872	STATUS	61468
60.66015625	n/a	31059	STATUS	61471
61.39453125	n/a	31435	STATUS	61472
61.669921875	n/a	31576	STATUS	61480
62.677734375	n/a	32092	STATUS	61490
62.953125	n/a	32233	STATUS	61501
63.544921875	n/a	32536	STATUS	61511
63.794921875	n/a	32664	STATUS	61450
65.294921875	n/a	33432	STATUS	61468
65.66015625	n/a	33619	STATUS	61471
66.39453125	n/a	33995	STATUS	61472
66.669921875	n/a	34136	STATUS	61480
67.677734375	n/a	34652	STATUS	61490
68.052734375	n/a	34844	STATUS	61501
69.01953125	n/a	35339	STATUS	61511
69.26953125	n/a	35467	STATUS	61450
70.76953125	n/a	36235	STATUS	61463
71.13671875	n/a	36423	STATUS	61471
71.412109375	n/a	36564	STATUS	61472
72.14453125	n/a	36939	STATUS	61480
73.154296875	n/a	37456	STATUS	61490
73.39453125	n/a	37579	STATUS	61501
74.9609375	n/a	38381	STATUS	61511
75.2109375	n/a	38509	STATUS	61450
76.712890625	n/a	39278	STATUS	61468
77.078125	n/a	39465	STATUS	61471
77.8125	n/a	39841	STATUS	61472
78.087890625	n/a	39982	STATUS	61480
79.095703125	n/a	40498	STATUS	61490
80.1875	n/a	41057	STATUS	61501
81.521484375	n/a	41740	STATUS	61511
81.771484375	n/a	41868	STATUS	61450
83.271484375	n/a	42636	STATUS	61463
83.63671875	n/a	42823	STATUS	61471
83.912109375	n/a	42964	STATUS	61472
84.646484375	n/a	43340	STATUS	61480
85.654296875	n/a	43856	STATUS	61490
86.1953125	n/a	44133	STATUS	61501
87.146484375	n/a	44620	STATUS	61511
87.396484375	n/a	44748	STATUS	61450
88.896484375	n/a	45516	STATUS	61468
89.263671875	n/a	45704	STATUS	61471
89.99609375	n/a	46079	STATUS	61472
90.271484375	n/a	46220	STATUS	61480
91.279296875	n/a	46736	STATUS	61490
92.4375	n/a	47329	STATUS	61501
93.763671875	n/a	48008	STATUS	61511
94.013671875	n/a	48136	STATUS	61450
95.513671875	n/a	48904	STATUS	61463
95.880859375	n/a	49092	STATUS	61471
96.154296875	n/a	49232	STATUS	61472
96.888671875	n/a	49608	STATUS	61480
97.896484375	n/a	50124	STATUS	61490
98.36328125	n/a	50363	STATUS	61501
98.84765625	n/a	50611	STATUS	61511
99.09765625	n/a	50739	STATUS	61450
100.59765625	n/a	51507	STATUS	61463
100.962890625	n/a	51694	STATUS	61471
101.23828125	n/a	51835	STATUS	61472
101.97265625	n/a	52211	STATUS	61480
102.98046875	n/a	52727	STATUS	61490
104.205078125	n/a	53354	STATUS	61501
105.380859375	n/a	53956	STATUS	61511
105.630859375	n/a	54084	STATUS	61450
107.130859375	n/a	54852	STATUS	61468
107.498046875	n/a	55040	STATUS	61471
108.23046875	n/a	55415	STATUS	61472
108.505859375	n/a	55556	STATUS	61480
109.513671875	n/a	56072	STATUS	61490
110.58203125	n/a	56619	STATUS	61501
111.48046875	n/a	57079	STATUS	61511
111.73046875	n/a	57207	STATUS	61450
113.23046875	n/a	57975	STATUS	61463
113.59765625	n/a	58163	STATUS	61471
113.873046875	n/a	58304	STATUS	61472
114.607421875	n/a	58680	STATUS	61480
115.615234375	n/a	59196	STATUS	61490
115.998046875	n/a	59392	STATUS	61501
116.83203125	n/a	59819	STATUS	61510
117.08203125	n/a	59947	STATUS	61450
118.58203125	n/a	60715	STATUS	61468
118.94921875	n/a	60903	STATUS	61471
119.681640625	n/a	61278	STATUS	61472
119.95703125	n/a	61419	STATUS	61480
120.96484375	n/a	61935	STATUS	61490
121.931640625	n/a	62430	STATUS	61501
122.615234375	n/a	62780	STATUS	61511
122.865234375	n/a	62908	STATUS	61450
124.365234375	n/a	63676	STATUS	61463
124.732421875	n/a	63864	STATUS	61471
125.0078125	n/a	64005	STATUS	61472
125.740234375	n/a	64380	STATUS	61480
126.75	n/a	64897	STATUS	61490
127.841796875	n/a	65456	STATUS	61501
128.732421875	n/a	65912	STATUS	61511
128.982421875	n/a	66040	STATUS	61450
130.482421875	n/a	66808	STATUS	61463
130.849609375	n/a	66996	STATUS	61471
131.125	n/a	67137	STATUS	61472
131.857421875	n/a	67512	STATUS	61480
132.8671875	n/a	68029	STATUS	61490
133.68359375	n/a	68447	STATUS	61501
134.55859375	n/a	68895	STATUS	61510
134.80859375	n/a	69023	STATUS	61450
136.30859375	n/a	69791	STATUS	61463
136.67578125	n/a	69979	STATUS	61471
136.94921875	n/a	70119	STATUS	61472
137.68359375	n/a	70495	STATUS	61480
138.69140625	n/a	71011	STATUS	61490
139.80859375	n/a	71583	STATUS	61501
140.859375	n/a	72121	STATUS	61510
141.109375	n/a	72249	STATUS	61450
142.609375	n/a	73017	STATUS	61463
142.974609375	n/a	73204	STATUS	61471
143.25	n/a	73345	STATUS	61472
143.984375	n/a	73721	STATUS	61480
144.9921875	n/a	74237	STATUS	61490
145.341796875	n/a	74416	STATUS	61501
146.6015625	n/a	75061	STATUS	61511
146.8515625	n/a	75189	STATUS	61450
148.3515625	n/a	75957	STATUS	61463
148.716796875	n/a	76144	STATUS	61471
148.9921875	n/a	76285	STATUS	61472
149.7265625	n/a	76661	STATUS	61480
150.734375	n/a	77177	STATUS	61490
151.876953125	n/a	77762	STATUS	61501
154.109375	n/a	78905	STATUS	61510
154.359375	n/a	79033	STATUS	61450
155.859375	n/a	79801	STATUS	61463
156.2265625	n/a	79989	STATUS	61471
156.501953125	n/a	80130	STATUS	61472
157.234375	n/a	80505	STATUS	61480
158.244140625	n/a	81022	STATUS	61490
159.359375	n/a	81593	STATUS	61501
160.359375	n/a	82105	STATUS	61511
160.609375	n/a	82233	STATUS	61450
162.109375	n/a	83001	STATUS	61463
162.4765625	n/a	83189	STATUS	61471
162.751953125	n/a	83330	STATUS	61472
163.484375	n/a	83705	STATUS	61480
164.494140625	n/a	84222	STATUS	61490
165.619140625	n/a	84798	STATUS	61501
166.41796875	n/a	85207	STATUS	61511
166.66796875	n/a	85335	STATUS	61450
168.169921875	n/a	86104	STATUS	61468
168.53515625	n/a	86291	STATUS	61471
169.26953125	n/a	86667	STATUS	61472
169.544921875	n/a	86808	STATUS	61480
170.552734375	n/a	87324	STATUS	61490
170.89453125	n/a	87499	STATUS	61501
172.0859375	n/a	88109	STATUS	61511
172.3359375	n/a	88237	STATUS	61450
173.8359375	n/a	89005	STATUS	61468
174.203125	n/a	89193	STATUS	61471
174.935546875	n/a	89568	STATUS	61472
175.2109375	n/a	89709	STATUS	61480
176.21875	n/a	90225	STATUS	61490
176.703125	n/a	90473	STATUS	61501
177.953125	n/a	91113	STATUS	61511
178.203125	n/a	91241	STATUS	61450
179.703125	n/a	92009	STATUS	61463
180.0703125	n/a	92197	STATUS	61471
180.345703125	n/a	92338	STATUS	61472
181.078125	n/a	92713	STATUS	61480
