onset	duration	sample	type	value
0	n/a	1	STATUS	61440
0	n/a	1	Epoch	n/a
0	n/a	1	CM_in_range	n/a
0.90625	n/a	465	STATUS	61694
2.40625	n/a	1233	STATUS	61450
3.90625	n/a	2001	STATUS	61468
4.2734375	n/a	2189	STATUS	61471
5.005859375	n/a	2564	STATUS	61472
5.28125	n/a	2705	STATUS	61480
6.291015625	n/a	3222	STATUS	61490
7.599609375	n/a	3892	STATUS	61500
8.498046875	n/a	4352	STATUS	61510
8.748046875	n/a	4480	STATUS	61450
10.248046875	n/a	5248	STATUS	61463
10.615234375	n/a	5436	STATUS	61471
10.890625	n/a	5577	STATUS	61472
11.623046875	n/a	5952	STATUS	61480
12.6328125	n/a	6469	STATUS	61490
14.20703125	n/a	7275	STATUS	61501
14.923828125	n/a	7642	STATUS	61510
15.173828125	n/a	7770	STATUS	61450
16.673828125	n/a	8538	STATUS	61463
17.041015625	n/a	8726	STATUS	61471
17.31640625	n/a	8867	STATUS	61472
18.048828125	n/a	9242	STATUS	61480
19.05859375	n/a	9759	STATUS	61490
20.6171875	n/a	10557	STATUS	61500
21.583984375	n/a	11052	STATUS	61510
21.833984375	n/a	11180	STATUS	61450
23.333984375	n/a	11948	STATUS	61468
23.69921875	n/a	12135	STATUS	61471
24.43359375	n/a	12511	STATUS	61472
24.708984375	n/a	12652	STATUS	61480
25.716796875	n/a	13168	STATUS	61490
27.8671875	n/a	14269	STATUS	61500
28.708984375	n/a	14700	STATUS	61511
28.958984375	n/a	14828	STATUS	61450
30.458984375	n/a	15596	STATUS	61463
30.826171875	n/a	15784	STATUS	61471
31.099609375	n/a	15924	STATUS	61472
31.833984375	n/a	16300	STATUS	61480
32.841796875	n/a	16816	STATUS	61490
34.984375	n/a	17913	STATUS	61500
35.658203125	n/a	18258	STATUS	61510
35.91015625	n/a	18387	STATUS	61450
37.41015625	n/a	19155	STATUS	61463
37.775390625	n/a	19342	STATUS	61471
38.05078125	n/a	19483	STATUS	61472
38.78515625	n/a	19859	STATUS	61480
39.79296875	n/a	20375	STATUS	61490
41.935546875	n/a	21472	STATUS	61500
42.92578125	n/a	21979	STATUS	61511
43.17578125	n/a	22107	STATUS	61450
44.67578125	n/a	22875	STATUS	61468
45.04296875	n/a	23063	STATUS	61471
45.77734375	n/a	23439	STATUS	61472
46.05078125	n/a	23579	STATUS	61480
47.060546875	n/a	24096	STATUS	61490
48.392578125	n/a	24778	STATUS	61501
48.876953125	n/a	25026	STATUS	61511
49.126953125	n/a	25154	STATUS	61450
50.626953125	n/a	25922	STATUS	61468
50.994140625	n/a	26110	STATUS	61471
51.7265625	n/a	26485	STATUS	61472
52.001953125	n/a	26626	STATUS	61480
53.009765625	n/a	27142	STATUS	61490
55.328125	n/a	28329	STATUS	61501
56.560546875	n/a	28960	STATUS	61511
56.810546875	n/a	29088	STATUS	61450
58.310546875	n/a	29856	STATUS	61468
58.677734375	n/a	30044	STATUS	61471
59.41015625	n/a	30419	STATUS	61472
59.685546875	n/a	30560	STATUS	61480
60.6953125	n/a	31077	STATUS	61490
63.361328125	n/a	32442	STATUS	61500
63.869140625	n/a	32702	STATUS	61510
64.119140625	n/a	32830	STATUS	61450
65.619140625	n/a	33598	STATUS	61468
65.986328125	n/a	33786	STATUS	61471
66.720703125	n/a	34162	STATUS	61472
66.994140625	n/a	34302	STATUS	61480
68.00390625	n/a	34819	STATUS	61490
69.654296875	n/a	35664	STATUS	61501
70.595703125	n/a	36146	STATUS	61511
70.845703125	n/a	36274	STATUS	61450
72.345703125	n/a	37042	STATUS	61463
72.712890625	n/a	37230	STATUS	61471
72.986328125	n/a	37370	STATUS	61472
73.720703125	n/a	37746	STATUS	61480
74.728515625	n/a	38262	STATUS	61490
75.837890625	n/a	38830	STATUS	61500
76.6875	n/a	39265	STATUS	61510
76.9375	n/a	39393	STATUS	61450
78.4375	n/a	40161	STATUS	61468
78.8046875	n/a	40349	STATUS	61471
79.537109375	n/a	40724	STATUS	61472
79.8125	n/a	40865	STATUS	61480
80.8203125	n/a	41381	STATUS	61490
82.6875	n/a	42337	STATUS	61500
83.11328125	n/a	42555	STATUS	61510
83.36328125	n/a	42683	STATUS	61450
84.86328125	n/a	43451	STATUS	61463
85.23046875	n/a	43639	STATUS	61471
85.50390625	n/a	43779	STATUS	61472
86.23828125	n/a	44155	STATUS	61480
87.24609375	n/a	44671	STATUS	61490
88.630859375	n/a	45380	STATUS	61500
89.546875	n/a	45849	STATUS	61510
89.796875	n/a	45977	STATUS	61450
91.296875	n/a	46745	STATUS	61463
91.6640625	n/a	46933	STATUS	61471
91.939453125	n/a	47074	STATUS	61472
92.671875	n/a	47449	STATUS	61480
93.6796875	n/a	47965	STATUS	61490
96.98828125	n/a	49659	STATUS	61501
98.85546875	n/a	50615	STATUS	61510
99.10546875	n/a	50743	STATUS	61450
100.60546875	n/a	51511	STATUS	61463
100.97265625	n/a	51699	STATUS	61471
101.248046875	n/a	51840	STATUS	61472
101.98046875	n/a	52215	STATUS	61480
102.990234375	n/a	52732	STATUS	61490
105.005859375	n/a	53764	STATUS	61501
105.697265625	n/a	54118	STATUS	61510
105.947265625	n/a	54246	STATUS	61450
107.447265625	n/a	55014	STATUS	61463
107.814453125	n/a	55202	STATUS	61471
108.08984375	n/a	55343	STATUS	61472
108.822265625	n/a	55718	STATUS	61480
109.83203125	n/a	56235	STATUS	61490
111.46484375	n/a	57071	STATUS	61501
112.556640625	n/a	57630	STATUS	61510
112.806640625	n/a	57758	STATUS	61450
114.306640625	n/a	58526	STATUS	61463
114.673828125	n/a	58714	STATUS	61471
114.94921875	n/a	58855	STATUS	61472
115.681640625	n/a	59230	STATUS	61480
116.69140625	n/a	59747	STATUS	61490
118.923828125	n/a	60890	STATUS	61501
119.6328125	n/a	61253	STATUS	61510
119.8828125	n/a	61381	STATUS	61450
121.3828125	n/a	62149	STATUS	61463
121.75	n/a	62337	STATUS	61471
122.0234375	n/a	62477	STATUS	61472
122.7578125	n/a	62853	STATUS	61480
123.765625	n/a	63369	STATUS	61490
125.673828125	n/a	64346	STATUS	61500
127.5078125	n/a	65285	STATUS	61510
127.7578125	n/a	65413	STATUS	61450
129.2578125	n/a	66181	STATUS	61463
129.625	n/a	66369	STATUS	61471
129.900390625	n/a	66510	STATUS	61472
130.6328125	n/a	66885	STATUS	61480
131.642578125	n/a	67402	STATUS	61490
132.775390625	n/a	67982	STATUS	61501
133.94140625	n/a	68579	STATUS	61510
134.19140625	n/a	68707	STATUS	61450
135.69140625	n/a	69475	STATUS	61463
136.05859375	n/a	69663	STATUS	61471
136.333984375	n/a	69804	STATUS	61472
137.06640625	n/a	70179	STATUS	61480
138.076171875	n/a	70696	STATUS	61490
139.81640625	n/a	71587	STATUS	61501
140.79296875	n/a	72087	STATUS	61510
141.04296875	n/a	72215	STATUS	61450
142.54296875	n/a	72983	STATUS	61463
142.908203125	n/a	73170	STATUS	61471
143.18359375	n/a	73311	STATUS	61472
143.91796875	n/a	73687	STATUS	61480
144.92578125	n/a	74203	STATUS	61490
147.6015625	n/a	75573	STATUS	61501
148.583984375	n/a	76076	STATUS	61510
148.833984375	n/a	76204	STATUS	61450
150.333984375	n/a	76972	STATUS	61463
150.701171875	n/a	77160	STATUS	61471
150.9765625	n/a	77301	STATUS	61472
151.708984375	n/a	77676	STATUS	61480
152.71875	n/a	78193	STATUS	61490
154.884765625	n/a	79302	STATUS	61501
155.259765625	n/a	79494	STATUS	61510
155.509765625	n/a	79622	STATUS	61450
157.009765625	n/a	80390	STATUS	61463
157.376953125	n/a	80578	STATUS	61471
157.65234375	n/a	80719	STATUS	61472
158.384765625	n/a	81094	STATUS	61480
159.39453125	n/a	81611	STATUS	61490
162.634765625	n/a	83270	STATUS	61500
163.328125	n/a	83625	STATUS	61510
163.578125	n/a	83753	STATUS	61450
165.078125	n/a	84521	STATUS	61468
165.443359375	n/a	84708	STATUS	61471
166.177734375	n/a	85084	STATUS	61472
166.453125	n/a	85225	STATUS	61480
167.4609375	n/a	85741	STATUS	61490
168.861328125	n/a	86458	STATUS	61501
169.861328125	n/a	86970	STATUS	61511
170.111328125	n/a	87098	STATUS	61450
171.611328125	n/a	87866	STATUS	61468
171.978515625	n/a	88054	STATUS	61471
172.7109375	n/a	88429	STATUS	61472
172.986328125	n/a	88570	STATUS	61480
173.994140625	n/a	89086	STATUS	61490
176.00390625	n/a	90115	STATUS	61501
176.927734375	n/a	90588	STATUS	61510
177.177734375	n/a	90716	STATUS	61450
178.677734375	n/a	91484	STATUS	61468
179.044921875	n/a	91672	STATUS	61471
179.779296875	n/a	92048	STATUS	61472
180.052734375	n/a	92188	STATUS	61480
181.0625	n/a	92705	STATUS	61490
182.912109375	n/a	93652	STATUS	61501
183.486328125	n/a	93946	STATUS	61511
183.73828125	n/a	94075	STATUS	61450
185.23828125	n/a	94843	STATUS	61463
185.603515625	n/a	95030	STATUS	61471
185.87890625	n/a	95171	STATUS	61472
186.61328125	n/a	95547	STATUS	61480
187.62109375	n/a	96063	STATUS	61490
189.103515625	n/a	96822	STATUS	61500
189.763671875	n/a	97160	STATUS	61510
190.013671875	n/a	97288	STATUS	61450
191.513671875	n/a	98056	STATUS	61463
191.87890625	n/a	98243	STATUS	61471
192.154296875	n/a	98384	STATUS	61472
192.888671875	n/a	98760	STATUS	61480
193.896484375	n/a	99276	STATUS	61490
195.271484375	n/a	99980	STATUS	61501
196.755859375	n/a	100740	STATUS	61510
197.005859375	n/a	100868	STATUS	61450
198.505859375	n/a	101636	STATUS	61468
198.87109375	n/a	101823	STATUS	61471
199.60546875	n/a	102199	STATUS	61472
199.880859375	n/a	102340	STATUS	61480
200.888671875	n/a	102856	STATUS	61490
202.34765625	n/a	103603	STATUS	61501
203.48828125	n/a	104187	STATUS	61511
203.73828125	n/a	104315	STATUS	61450
205.23828125	n/a	105083	STATUS	61463
205.60546875	n/a	105271	STATUS	61471
205.880859375	n/a	105412	STATUS	61472
